id,labels,nombre,categoria,marca,precio_unitario,local_importado
1760,Producto,Century Bridgestone,Automotriz,Bridgestone,461.23,False
1761,Producto,Improve Nestlé,Alimentos,Nestlé,45.63,True
1762,Producto,Enter Nike,Deportes,Nike,63.53,False
1763,Producto,Write Puma,Deportes,Puma,186.56,True
1764,Producto,Debate Unilever,Alimentos,Unilever,6.37,False
1765,Producto,Hit Adidas,Deportes,Adidas,80.46,True
1766,Producto,Call Oster,Hogar,Oster,418.22,False
1767,Producto,High Puma,Deportes,Puma,162.78,False
1768,Producto,Remember Hamilton Beach,Hogar,Hamilton Beach,234.79,False
1769,Producto,Reflect Xiaomi,Electrónica,Xiaomi,105.58,False
1770,Producto,Would Sony,Electrónica,Sony,1366.7,True
1771,Producto,Develop Sony,Electrónica,Sony,1047.3,True
1772,Producto,Particular Kellogg's,Alimentos,Kellogg's,35.25,True
1773,Producto,Back Nestlé,Alimentos,Nestlé,44.51,False
1774,Producto,Simple Puma,Deportes,Puma,237.7,True
1775,Producto,State Castrol,Automotriz,Castrol,326.44,False
1776,Producto,Exactly Castrol,Automotriz,Castrol,731.32,True
1777,Producto,Pick Oster,Hogar,Oster,327.46,True
1778,Producto,Item Michelin,Automotriz,Michelin,506.18,True
1779,Producto,Bed Sony,Electrónica,Sony,1159.17,True
1780,Producto,His Puma,Deportes,Puma,78.72,False
1781,Producto,Thought Samsung,Electrónica,Samsung,1792.36,True
1782,Producto,Only Unilever,Alimentos,Unilever,10.19,True
1783,Producto,No Kellogg's,Alimentos,Kellogg's,33.72,True
1784,Producto,Her Nestlé,Alimentos,Nestlé,2.47,True
1785,Producto,Can PepsiCo,Alimentos,PepsiCo,5.85,True
1786,Producto,Sit T-Fal,Hogar,T-Fal,209.44,False
1787,Producto,Meet T-Fal,Hogar,T-Fal,412.24,True
1788,Producto,Throughout Michelin,Automotriz,Michelin,630.77,False
1789,Producto,Cut Nestlé,Alimentos,Nestlé,34.15,False
1790,Producto,Around Castrol,Automotriz,Castrol,724.77,True
1791,Producto,Test Samsung,Electrónica,Samsung,1839.24,False
1792,Producto,Ability PepsiCo,Alimentos,PepsiCo,17.98,False
1793,Producto,Through Unilever,Alimentos,Unilever,31.76,False
1794,Producto,Tree T-Fal,Hogar,T-Fal,442.04,False
1795,Producto,Special Nestlé,Alimentos,Nestlé,9.79,True
1796,Producto,Participant Kellogg's,Alimentos,Kellogg's,25.83,False
1797,Producto,Yeah Nestlé,Alimentos,Nestlé,26.68,False
1798,Producto,New Kellogg's,Alimentos,Kellogg's,3.04,False
1799,Producto,Develop Sony,Electrónica,Sony,486.19,False
1800,Producto,Room Xiaomi,Electrónica,Xiaomi,913.8,False
1801,Producto,Travel Puma,Deportes,Puma,114.49,False
1802,Producto,Apply Nestlé,Alimentos,Nestlé,15.19,False
1803,Producto,Spend Castrol,Automotriz,Castrol,260.79,False
1804,Producto,Beyond Kellogg's,Alimentos,Kellogg's,22.39,False
1805,Producto,Rule Nestlé,Alimentos,Nestlé,31.76,False
1806,Producto,Put Reebok,Deportes,Reebok,118.27,False
1807,Producto,Move T-Fal,Hogar,T-Fal,464.39,False
1808,Producto,Have Hamilton Beach,Hogar,Hamilton Beach,270.19,False
1809,Producto,Foreign Bridgestone,Automotriz,Bridgestone,385.25,True
1810,Producto,New Nike,Deportes,Nike,273.61,True
1811,Producto,Describe Kellogg's,Alimentos,Kellogg's,22.06,True
1812,Producto,Doctor Nike,Deportes,Nike,244.79,True
1813,Producto,To Bridgestone,Automotriz,Bridgestone,206.86,False
1814,Producto,Because Kellogg's,Alimentos,Kellogg's,29.83,False
1815,Producto,Nation Kellogg's,Alimentos,Kellogg's,47.97,True
1816,Producto,Grow Nike,Deportes,Nike,57.69,True
1817,Producto,President Adidas,Deportes,Adidas,232.12,True
1818,Producto,Statement T-Fal,Hogar,T-Fal,82.33,True
1819,Producto,Begin Hamilton Beach,Hogar,Hamilton Beach,123.22,True
1820,Producto,Bill Black+Decker,Hogar,Black+Decker,170.91,True
1821,Producto,Detail Unilever,Alimentos,Unilever,35.13,True
1822,Producto,Themselves Nestlé,Alimentos,Nestlé,44.93,True
1823,Producto,Sign PepsiCo,Alimentos,PepsiCo,45.88,True
1824,Producto,Serious Oster,Hogar,Oster,309.96,False
1825,Producto,Practice Xiaomi,Electrónica,Xiaomi,1087.68,True
1826,Producto,Bring PepsiCo,Alimentos,PepsiCo,27.02,False
1827,Producto,Scene Black+Decker,Hogar,Black+Decker,369.66,False
1828,Producto,Defense Bridgestone,Automotriz,Bridgestone,324.02,True
1829,Producto,Thought PepsiCo,Alimentos,PepsiCo,20.03,False
1830,Producto,Down Michelin,Automotriz,Michelin,783.32,True
1831,Producto,Together PepsiCo,Alimentos,PepsiCo,49.85,True
1832,Producto,Ahead Oster,Hogar,Oster,480.67,False
1833,Producto,Power Nike,Deportes,Nike,28.71,False
1834,Producto,Include Hamilton Beach,Hogar,Hamilton Beach,266.15,False
1835,Producto,Term Nestlé,Alimentos,Nestlé,11.03,True
1836,Producto,Risk Castrol,Automotriz,Castrol,346.59,True
1837,Producto,Name Adidas,Deportes,Adidas,221.67,True
1838,Producto,Energy PepsiCo,Alimentos,PepsiCo,36.24,True
1839,Producto,City Castrol,Automotriz,Castrol,451.47,True
1840,Producto,Since Goodyear,Automotriz,Goodyear,50.88,False
1841,Producto,Born Puma,Deportes,Puma,93.02,True
1842,Producto,Compare Black+Decker,Hogar,Black+Decker,31.11,False
1843,Producto,Feel Oster,Hogar,Oster,347.01,True
1844,Producto,Policy Hamilton Beach,Hogar,Hamilton Beach,92.02,False
1845,Producto,Eat Castrol,Automotriz,Castrol,360.83,False
1846,Producto,Under Goodyear,Automotriz,Goodyear,136.8,False
1847,Producto,Break Nike,Deportes,Nike,134.21,True
1848,Producto,Often Nestlé,Alimentos,Nestlé,39.03,False
1849,Producto,Movement LG,Electrónica,LG,1542.89,True
1850,Producto,Itself Hamilton Beach,Hogar,Hamilton Beach,301.09,False
1851,Producto,Today Samsung,Electrónica,Samsung,1326.63,False
1852,Producto,Perhaps Nike,Deportes,Nike,71.86,False
1853,Producto,Stand Goodyear,Automotriz,Goodyear,680.64,True
1854,Producto,Main Oster,Hogar,Oster,145.18,False
1855,Producto,Against Nike,Deportes,Nike,213.84,True
1856,Producto,Leg LG,Electrónica,LG,1899.73,False
1857,Producto,Meet Nestlé,Alimentos,Nestlé,27.25,True
1858,Producto,Season PepsiCo,Alimentos,PepsiCo,46.95,False
1859,Producto,Wish Nestlé,Alimentos,Nestlé,19.62,False
1860,Producto,No Puma,Deportes,Puma,67.35,True
1861,Producto,Table Samsung,Electrónica,Samsung,1518.25,False
1862,Producto,Quickly Bridgestone,Automotriz,Bridgestone,229.8,True
1863,Producto,Another Reebok,Deportes,Reebok,231.45,False
1864,Producto,Push Nestlé,Alimentos,Nestlé,9.0,True
1865,Producto,Technology Xiaomi,Electrónica,Xiaomi,601.76,True
1866,Producto,Still Reebok,Deportes,Reebok,298.43,False
1867,Producto,Huge Bridgestone,Automotriz,Bridgestone,242.72,False
1868,Producto,Camera Adidas,Deportes,Adidas,61.76,True
1869,Producto,Store Apple,Electrónica,Apple,928.14,False
1870,Producto,Mind PepsiCo,Alimentos,PepsiCo,26.14,False
1871,Producto,Include Bridgestone,Automotriz,Bridgestone,66.28,False
1872,Producto,Direction Nike,Deportes,Nike,162.32,True
1873,Producto,Approach Nike,Deportes,Nike,70.96,True
1874,Producto,Black T-Fal,Hogar,T-Fal,322.43,True
1875,Producto,Feel Castrol,Automotriz,Castrol,283.67,False
1876,Producto,Rich LG,Electrónica,LG,1435.86,False
1877,Producto,Good T-Fal,Hogar,T-Fal,302.66,True
1878,Producto,Night Nike,Deportes,Nike,191.12,False
1879,Producto,Oil Kellogg's,Alimentos,Kellogg's,2.37,True
1880,Producto,Simple PepsiCo,Alimentos,PepsiCo,31.14,False
1881,Producto,Morning Kellogg's,Alimentos,Kellogg's,41.58,True
1882,Producto,Power Adidas,Deportes,Adidas,57.56,True
1883,Producto,Capital Oster,Hogar,Oster,458.08,False
1884,Producto,Assume Goodyear,Automotriz,Goodyear,648.69,False
1885,Producto,Follow Goodyear,Automotriz,Goodyear,727.22,True
1886,Producto,Half Hamilton Beach,Hogar,Hamilton Beach,286.86,False
1887,Producto,Lay Nestlé,Alimentos,Nestlé,19.52,True
1888,Producto,Those PepsiCo,Alimentos,PepsiCo,29.37,False
1889,Producto,Pm Reebok,Deportes,Reebok,186.18,True
1890,Producto,Shoulder Kellogg's,Alimentos,Kellogg's,3.4,True
1891,Producto,Level Apple,Electrónica,Apple,715.4,False
1892,Producto,Prevent Reebok,Deportes,Reebok,289.87,False
1893,Producto,Administration Michelin,Automotriz,Michelin,461.95,False
1894,Producto,Author Michelin,Automotriz,Michelin,735.43,True
1895,Producto,Stand Samsung,Electrónica,Samsung,1496.08,True
1896,Producto,Hotel Michelin,Automotriz,Michelin,516.75,True
1897,Producto,Career Samsung,Electrónica,Samsung,808.62,False
1898,Producto,Dog Nike,Deportes,Nike,127.65,True
1899,Producto,Impact T-Fal,Hogar,T-Fal,132.17,True
1900,Producto,Interview Oster,Hogar,Oster,457.0,True
1901,Producto,Finish Adidas,Deportes,Adidas,77.96,False
1902,Producto,Per Black+Decker,Hogar,Black+Decker,317.27,False
1903,Producto,Against Bridgestone,Automotriz,Bridgestone,370.29,True
1904,Producto,Member Xiaomi,Electrónica,Xiaomi,1451.92,False
1905,Producto,Trouble T-Fal,Hogar,T-Fal,496.62,False
1906,Producto,Crime Sony,Electrónica,Sony,489.46,False
1907,Producto,None Castrol,Automotriz,Castrol,380.76,True
1908,Producto,For Nestlé,Alimentos,Nestlé,28.74,False
1909,Producto,Morning Nestlé,Alimentos,Nestlé,47.8,False
1910,Producto,Around Unilever,Alimentos,Unilever,48.69,False
1911,Producto,Apply Reebok,Deportes,Reebok,69.35,False
1912,Producto,Never Black+Decker,Hogar,Black+Decker,290.76,True
1913,Producto,Whole Sony,Electrónica,Sony,910.17,False
1914,Producto,Difference Kellogg's,Alimentos,Kellogg's,19.15,True
1915,Producto,Onto Nike,Deportes,Nike,205.32,True
1916,Producto,Method T-Fal,Hogar,T-Fal,242.42,False
1917,Producto,Raise Nestlé,Alimentos,Nestlé,36.42,True
1918,Producto,Under LG,Electrónica,LG,1264.39,False
1919,Producto,Notice Unilever,Alimentos,Unilever,26.5,True
1920,Producto,Grow Nestlé,Alimentos,Nestlé,30.9,False
1921,Producto,Interest Nestlé,Alimentos,Nestlé,18.19,True
1922,Producto,Process Black+Decker,Hogar,Black+Decker,401.68,True
1923,Producto,Lose Reebok,Deportes,Reebok,47.84,True
1924,Producto,Large Bridgestone,Automotriz,Bridgestone,371.11,False
1925,Producto,Form Michelin,Automotriz,Michelin,755.24,False
1926,Producto,Organization T-Fal,Hogar,T-Fal,323.25,True
1927,Producto,Economy Reebok,Deportes,Reebok,191.32,False
1928,Producto,Or Nike,Deportes,Nike,267.73,True
1929,Producto,Stock Bridgestone,Automotriz,Bridgestone,440.95,False
1930,Producto,Soldier PepsiCo,Alimentos,PepsiCo,20.8,False
1931,Producto,Financial Unilever,Alimentos,Unilever,10.22,False
1932,Producto,Action Castrol,Automotriz,Castrol,532.3,True
1933,Producto,Government Kellogg's,Alimentos,Kellogg's,8.33,False
1934,Producto,Too Xiaomi,Electrónica,Xiaomi,1035.99,False
1935,Producto,Heart Xiaomi,Electrónica,Xiaomi,791.0,True
1936,Producto,Me PepsiCo,Alimentos,PepsiCo,28.16,False
1937,Producto,Son Castrol,Automotriz,Castrol,553.59,True
1938,Producto,Away Oster,Hogar,Oster,109.47,False
1939,Producto,Sure Sony,Electrónica,Sony,1324.97,False
1940,Producto,Official Bridgestone,Automotriz,Bridgestone,688.97,False
1941,Producto,Foreign Xiaomi,Electrónica,Xiaomi,1498.24,False
1942,Producto,Top Oster,Hogar,Oster,243.88,False
1943,Producto,Job Xiaomi,Electrónica,Xiaomi,1368.08,True
1944,Producto,Parent Xiaomi,Electrónica,Xiaomi,281.1,True
1945,Producto,Picture Puma,Deportes,Puma,263.59,True
1946,Producto,Program Michelin,Automotriz,Michelin,362.9,True
1947,Producto,Skill Unilever,Alimentos,Unilever,23.55,False
1948,Producto,Hundred Michelin,Automotriz,Michelin,763.55,False
1949,Producto,Much PepsiCo,Alimentos,PepsiCo,17.36,False
1950,Producto,Close Michelin,Automotriz,Michelin,622.48,True
1951,Producto,Down Samsung,Electrónica,Samsung,452.99,True
1952,Producto,Indicate Goodyear,Automotriz,Goodyear,512.91,False
1953,Producto,Tough PepsiCo,Alimentos,PepsiCo,16.93,False
1954,Producto,Man Nike,Deportes,Nike,174.92,True
1955,Producto,Democrat Apple,Electrónica,Apple,1715.25,False
1956,Producto,Professional Samsung,Electrónica,Samsung,1694.64,True
1957,Producto,Attorney Michelin,Automotriz,Michelin,136.29,False
1958,Producto,Return Oster,Hogar,Oster,411.67,True
1959,Producto,Measure Goodyear,Automotriz,Goodyear,374.57,True
1960,Producto,Newspaper Kellogg's,Alimentos,Kellogg's,34.01,False
1961,Producto,Possible Hamilton Beach,Hogar,Hamilton Beach,178.98,False
1962,Producto,Board Reebok,Deportes,Reebok,150.14,False
1963,Producto,Recently Bridgestone,Automotriz,Bridgestone,533.26,False
1964,Producto,Baby Unilever,Alimentos,Unilever,39.91,False
1965,Producto,Themselves Nike,Deportes,Nike,159.12,True
1966,Producto,Human Unilever,Alimentos,Unilever,35.06,False
1967,Producto,Rather Oster,Hogar,Oster,477.17,True
1968,Producto,Mouth Adidas,Deportes,Adidas,175.75,False
1969,Producto,Control Castrol,Automotriz,Castrol,695.07,True
1970,Producto,Trial Michelin,Automotriz,Michelin,165.5,True
1971,Producto,Visit Hamilton Beach,Hogar,Hamilton Beach,91.73,True
1972,Producto,Tax Castrol,Automotriz,Castrol,129.36,True
1973,Producto,Himself Adidas,Deportes,Adidas,204.85,True
1974,Producto,Amount Michelin,Automotriz,Michelin,400.44,False
1975,Producto,Might Black+Decker,Hogar,Black+Decker,48.47,True
1976,Producto,Policy Puma,Deportes,Puma,152.29,True
1977,Producto,Matter PepsiCo,Alimentos,PepsiCo,16.6,False
1978,Producto,Watch Nike,Deportes,Nike,159.3,True
1979,Producto,Always Hamilton Beach,Hogar,Hamilton Beach,291.92,True
1980,Producto,Water Michelin,Automotriz,Michelin,740.41,False
1981,Producto,Size Black+Decker,Hogar,Black+Decker,177.48,False
1982,Producto,Same Xiaomi,Electrónica,Xiaomi,1670.84,True
1983,Producto,Item T-Fal,Hogar,T-Fal,321.09,False
1984,Producto,More PepsiCo,Alimentos,PepsiCo,28.44,False
1985,Producto,Perform Nike,Deportes,Nike,57.35,False
1986,Producto,Others Castrol,Automotriz,Castrol,390.56,False
1987,Producto,From Oster,Hogar,Oster,26.99,True
1988,Producto,Together Goodyear,Automotriz,Goodyear,496.04,False
1989,Producto,Find Nike,Deportes,Nike,202.35,True
1990,Producto,Third Adidas,Deportes,Adidas,190.78,True
1991,Producto,Mission Castrol,Automotriz,Castrol,653.19,False
1992,Producto,Low Unilever,Alimentos,Unilever,10.58,False
1993,Producto,Present Oster,Hogar,Oster,92.29,False
1994,Producto,Price Nike,Deportes,Nike,173.21,False
1995,Producto,Officer Michelin,Automotriz,Michelin,237.03,True
1996,Producto,College Puma,Deportes,Puma,117.15,True
1997,Producto,What T-Fal,Hogar,T-Fal,283.9,False
1998,Producto,Leg Reebok,Deportes,Reebok,215.01,True
1999,Producto,Every T-Fal,Hogar,T-Fal,159.89,True
2000,Producto,Public Nike,Deportes,Nike,224.04,False
2001,Producto,Somebody LG,Electrónica,LG,458.11,False
2002,Producto,That Bridgestone,Automotriz,Bridgestone,316.56,True
2003,Producto,Between Nestlé,Alimentos,Nestlé,18.84,False
2004,Producto,Career Xiaomi,Electrónica,Xiaomi,361.3,True
2005,Producto,Machine Hamilton Beach,Hogar,Hamilton Beach,415.1,False
2006,Producto,Interesting Adidas,Deportes,Adidas,243.5,False
2007,Producto,Daughter Kellogg's,Alimentos,Kellogg's,32.72,False
2008,Producto,Chance Reebok,Deportes,Reebok,166.81,False
2009,Producto,Serious Xiaomi,Electrónica,Xiaomi,1811.93,False
2010,Producto,Energy Black+Decker,Hogar,Black+Decker,188.57,True
2011,Producto,After Castrol,Automotriz,Castrol,128.53,False
2012,Producto,Job Xiaomi,Electrónica,Xiaomi,681.75,False
2013,Producto,Style Castrol,Automotriz,Castrol,558.25,False
2014,Producto,Manage Apple,Electrónica,Apple,1665.82,False
2015,Producto,Mrs Michelin,Automotriz,Michelin,64.6,False
2016,Producto,Or Sony,Electrónica,Sony,1132.34,True
2017,Producto,Use T-Fal,Hogar,T-Fal,328.13,True
2018,Producto,Around PepsiCo,Alimentos,PepsiCo,22.46,True
2019,Producto,Thing Samsung,Electrónica,Samsung,909.75,False
2020,Producto,Employee Castrol,Automotriz,Castrol,307.53,True
2021,Producto,Try Castrol,Automotriz,Castrol,748.06,False
2022,Producto,Leg Reebok,Deportes,Reebok,260.17,True
2023,Producto,Region Nestlé,Alimentos,Nestlé,21.87,True
2024,Producto,Line Samsung,Electrónica,Samsung,1462.76,False
2025,Producto,Lead Oster,Hogar,Oster,189.17,True
2026,Producto,Recent Goodyear,Automotriz,Goodyear,636.29,False
2027,Producto,Front Kellogg's,Alimentos,Kellogg's,10.63,True
2028,Producto,Score Unilever,Alimentos,Unilever,22.01,False
2029,Producto,Education PepsiCo,Alimentos,PepsiCo,41.0,False
2030,Producto,Drop Castrol,Automotriz,Castrol,733.58,True
2031,Producto,Between T-Fal,Hogar,T-Fal,458.95,True
2032,Producto,Knowledge Goodyear,Automotriz,Goodyear,624.52,True
2033,Producto,Loss Adidas,Deportes,Adidas,291.8,False
2034,Producto,Feeling Bridgestone,Automotriz,Bridgestone,636.39,False
2035,Producto,Party T-Fal,Hogar,T-Fal,117.32,True
2036,Producto,Good Oster,Hogar,Oster,358.16,True
2037,Producto,Price Hamilton Beach,Hogar,Hamilton Beach,422.93,True
2038,Producto,Process Adidas,Deportes,Adidas,37.11,False
2039,Producto,Condition Samsung,Electrónica,Samsung,521.1,True
2040,Producto,Provide Castrol,Automotriz,Castrol,619.84,False
2041,Producto,Statement Bridgestone,Automotriz,Bridgestone,424.37,False
2042,Producto,Line Oster,Hogar,Oster,120.28,True
2043,Producto,Difficult PepsiCo,Alimentos,PepsiCo,38.8,True
2044,Producto,Member Black+Decker,Hogar,Black+Decker,303.59,True
2045,Producto,Trouble LG,Electrónica,LG,1747.52,False
2046,Producto,Together Castrol,Automotriz,Castrol,786.25,True
2047,Producto,Laugh Nestlé,Alimentos,Nestlé,17.04,False
2048,Producto,Make Oster,Hogar,Oster,300.49,True
2049,Producto,Truth Reebok,Deportes,Reebok,247.99,False
2050,Producto,Medical Black+Decker,Hogar,Black+Decker,478.22,True
2051,Producto,Trouble Bridgestone,Automotriz,Bridgestone,384.34,True
2052,Producto,Write T-Fal,Hogar,T-Fal,149.31,True
2053,Producto,Whole Apple,Electrónica,Apple,778.4,True
2054,Producto,Measure Oster,Hogar,Oster,219.01,False
2055,Producto,Network PepsiCo,Alimentos,PepsiCo,1.56,False
2056,Producto,Share Castrol,Automotriz,Castrol,688.65,True
2057,Producto,However Unilever,Alimentos,Unilever,25.93,True
2058,Producto,Six PepsiCo,Alimentos,PepsiCo,11.13,False
2059,Producto,Research Goodyear,Automotriz,Goodyear,491.09,False
2060,Producto,First T-Fal,Hogar,T-Fal,323.85,True
2061,Producto,Long Nestlé,Alimentos,Nestlé,24.58,True
2062,Producto,Whether Nestlé,Alimentos,Nestlé,36.19,True
2063,Producto,Old Xiaomi,Electrónica,Xiaomi,1070.72,False
2064,Producto,To Puma,Deportes,Puma,166.92,False
2065,Producto,Put Nestlé,Alimentos,Nestlé,24.84,True
2066,Producto,Term Bridgestone,Automotriz,Bridgestone,112.41,False
2067,Producto,For PepsiCo,Alimentos,PepsiCo,48.75,False
2068,Producto,Better Sony,Electrónica,Sony,1006.23,True
2069,Producto,You Bridgestone,Automotriz,Bridgestone,178.07,True
2070,Producto,Off Adidas,Deportes,Adidas,110.43,True
2071,Producto,Boy Michelin,Automotriz,Michelin,207.41,False
2072,Producto,Letter PepsiCo,Alimentos,PepsiCo,44.17,False
2073,Producto,Pass Nike,Deportes,Nike,193.48,True
2074,Producto,Recognize Michelin,Automotriz,Michelin,684.71,False
2075,Producto,Social Nestlé,Alimentos,Nestlé,20.74,True
2076,Producto,Security Kellogg's,Alimentos,Kellogg's,49.21,False
2077,Producto,Always Goodyear,Automotriz,Goodyear,149.7,False
2078,Producto,Time Apple,Electrónica,Apple,1111.54,False
2079,Producto,Room Oster,Hogar,Oster,150.53,True
2080,Producto,Ever Bridgestone,Automotriz,Bridgestone,285.69,False
2081,Producto,East Black+Decker,Hogar,Black+Decker,327.37,False
2082,Producto,Certain Apple,Electrónica,Apple,1654.12,False
2083,Producto,Show Puma,Deportes,Puma,220.13,False
2084,Producto,Loss LG,Electrónica,LG,1794.83,False
2085,Producto,Operation Puma,Deportes,Puma,187.0,False
2086,Producto,State Samsung,Electrónica,Samsung,1784.82,False
2087,Producto,Language PepsiCo,Alimentos,PepsiCo,45.68,True
2088,Producto,Claim T-Fal,Hogar,T-Fal,272.27,False
2089,Producto,Different Black+Decker,Hogar,Black+Decker,439.12,False
2090,Producto,Might LG,Electrónica,LG,1499.16,False
2091,Producto,Three Castrol,Automotriz,Castrol,482.51,True
2092,Producto,People Adidas,Deportes,Adidas,141.13,False
2093,Producto,Center Apple,Electrónica,Apple,1572.21,True
2094,Producto,Stage Castrol,Automotriz,Castrol,378.84,False
2095,Producto,Memory PepsiCo,Alimentos,PepsiCo,44.35,False
2096,Producto,Arm Reebok,Deportes,Reebok,32.59,True
2097,Producto,Plan Kellogg's,Alimentos,Kellogg's,29.05,True
2098,Producto,Itself PepsiCo,Alimentos,PepsiCo,26.31,True
2099,Producto,Manager Xiaomi,Electrónica,Xiaomi,275.45,True
2100,Producto,Political Hamilton Beach,Hogar,Hamilton Beach,37.44,False
2101,Producto,Culture Samsung,Electrónica,Samsung,1447.47,True
2102,Producto,Human Michelin,Automotriz,Michelin,184.74,True
2103,Producto,Safe Reebok,Deportes,Reebok,51.28,False
2104,Producto,Produce Kellogg's,Alimentos,Kellogg's,37.34,True
2105,Producto,More Unilever,Alimentos,Unilever,14.55,False
2106,Producto,Student Xiaomi,Electrónica,Xiaomi,1666.76,True
2107,Producto,Half Goodyear,Automotriz,Goodyear,305.1,True
2108,Producto,Assume Nike,Deportes,Nike,265.5,True
2109,Producto,Lawyer Puma,Deportes,Puma,162.06,True
2110,Producto,Approach Nike,Deportes,Nike,82.98,True
2111,Producto,Piece Nestlé,Alimentos,Nestlé,2.47,True
2112,Producto,Level Xiaomi,Electrónica,Xiaomi,1902.05,False
2113,Producto,Art Apple,Electrónica,Apple,1008.84,False
2114,Producto,Theory Kellogg's,Alimentos,Kellogg's,10.44,False
2115,Producto,Property Michelin,Automotriz,Michelin,135.17,True
2116,Producto,Education Sony,Electrónica,Sony,1790.47,False
2117,Producto,Result Adidas,Deportes,Adidas,127.0,False
2118,Producto,Add Oster,Hogar,Oster,225.73,False
2119,Producto,Traditional T-Fal,Hogar,T-Fal,146.53,False
2120,Producto,Full Michelin,Automotriz,Michelin,109.12,True
2121,Producto,Set Michelin,Automotriz,Michelin,342.58,True
2122,Producto,Successful Black+Decker,Hogar,Black+Decker,392.16,False
2123,Producto,Not Sony,Electrónica,Sony,1424.21,True
2124,Producto,Not Nike,Deportes,Nike,77.78,True
2125,Producto,Moment Apple,Electrónica,Apple,1394.37,True
2126,Producto,Fish Oster,Hogar,Oster,423.35,False
2127,Producto,Clearly PepsiCo,Alimentos,PepsiCo,8.87,False
2128,Producto,City Black+Decker,Hogar,Black+Decker,376.7,False
2129,Producto,Another PepsiCo,Alimentos,PepsiCo,40.4,True
2130,Producto,Population Bridgestone,Automotriz,Bridgestone,627.03,True
2131,Producto,Firm Oster,Hogar,Oster,366.0,False
2132,Producto,Continue LG,Electrónica,LG,672.27,True
2133,Producto,Recent Black+Decker,Hogar,Black+Decker,41.7,False
2134,Producto,Decade Kellogg's,Alimentos,Kellogg's,24.1,True
2135,Producto,None Reebok,Deportes,Reebok,284.42,True
2136,Producto,Team Bridgestone,Automotriz,Bridgestone,253.15,True
2137,Producto,Join Samsung,Electrónica,Samsung,851.15,False
2138,Producto,Hot T-Fal,Hogar,T-Fal,439.64,False
2139,Producto,Lay T-Fal,Hogar,T-Fal,131.0,True
2140,Producto,Beyond Nike,Deportes,Nike,79.37,True
2141,Producto,Kitchen Apple,Electrónica,Apple,1465.89,False
2142,Producto,Method T-Fal,Hogar,T-Fal,476.03,True
2143,Producto,International Goodyear,Automotriz,Goodyear,548.29,True
2144,Producto,Remain Nike,Deportes,Nike,31.3,False
2145,Producto,Service Reebok,Deportes,Reebok,24.56,False
2146,Producto,Account Bridgestone,Automotriz,Bridgestone,170.61,True
2147,Producto,Wind Puma,Deportes,Puma,96.66,True
2148,Producto,Father Kellogg's,Alimentos,Kellogg's,22.31,False
2149,Producto,Spend Kellogg's,Alimentos,Kellogg's,25.24,True
2150,Producto,White Nestlé,Alimentos,Nestlé,22.43,False
2151,Producto,May LG,Electrónica,LG,1081.02,False
2152,Producto,Matter Nike,Deportes,Nike,105.86,False
2153,Producto,Which Samsung,Electrónica,Samsung,646.76,False
2154,Producto,Trouble Apple,Electrónica,Apple,199.23,True
2155,Producto,Well Unilever,Alimentos,Unilever,16.33,False
2156,Producto,Significant Sony,Electrónica,Sony,1796.09,False
2157,Producto,Whether Reebok,Deportes,Reebok,116.59,False
2158,Producto,Rock Black+Decker,Hogar,Black+Decker,103.68,True
2159,Producto,Time Reebok,Deportes,Reebok,34.04,False
2160,Producto,Detail T-Fal,Hogar,T-Fal,376.99,False
2161,Producto,So Oster,Hogar,Oster,34.99,True
2162,Producto,Good Reebok,Deportes,Reebok,92.86,True
2163,Producto,Bring Nestlé,Alimentos,Nestlé,34.92,False
2164,Producto,Job Kellogg's,Alimentos,Kellogg's,40.79,False
2165,Producto,Claim Oster,Hogar,Oster,431.82,False
2166,Producto,Manage T-Fal,Hogar,T-Fal,429.7,True
2167,Producto,Anything LG,Electrónica,LG,1356.8,False
2168,Producto,Stuff Black+Decker,Hogar,Black+Decker,388.44,False
2169,Producto,Focus Kellogg's,Alimentos,Kellogg's,21.94,False
2170,Producto,Media Unilever,Alimentos,Unilever,12.91,True
2171,Producto,Among Xiaomi,Electrónica,Xiaomi,1231.01,True
2172,Producto,Institution Reebok,Deportes,Reebok,163.11,True
2173,Producto,Place Sony,Electrónica,Sony,266.3,True
2174,Producto,Tv Black+Decker,Hogar,Black+Decker,60.15,False
2175,Producto,Late T-Fal,Hogar,T-Fal,169.97,True
2176,Producto,Institution Adidas,Deportes,Adidas,28.75,False
2177,Producto,Respond Michelin,Automotriz,Michelin,643.82,True
2178,Producto,Available Nike,Deportes,Nike,179.75,True
2179,Producto,Herself Kellogg's,Alimentos,Kellogg's,4.1,False
2180,Producto,Will Adidas,Deportes,Adidas,257.22,False
2181,Producto,Product Samsung,Electrónica,Samsung,1673.09,True
2182,Producto,Actually PepsiCo,Alimentos,PepsiCo,3.4,False
2183,Producto,Billion Samsung,Electrónica,Samsung,1319.87,False
2184,Producto,Film PepsiCo,Alimentos,PepsiCo,13.38,True
2185,Producto,Paper Apple,Electrónica,Apple,1873.34,True
2186,Producto,His Hamilton Beach,Hogar,Hamilton Beach,116.55,True
2187,Producto,Each Adidas,Deportes,Adidas,47.32,True
2188,Producto,Sure Castrol,Automotriz,Castrol,98.9,False
2189,Producto,Woman Kellogg's,Alimentos,Kellogg's,17.18,True
